#Numerical average free-atom electrostatic potential in [eV]:   -22.68312663
#Average real-space part of the electrostatic  potential in [eV]:     1.15896252
  #z-coordinate (Ang)  plane-average (hartree)
  7.036557155953604E-002  -1.02900184526034     
  0.211096714678607      -0.795148078958594     
  0.351827857797677      -0.681723783185152     
  0.492559000916749      -0.669219442920319     
  0.633290144035820      -0.757076800033488     
  0.774021287154890      -0.954162259808038     
  0.914752430273961       -1.10732733737239     
   1.05548357339303      -0.840157446193038     
   1.19621471651210      -0.700499997426522     
   1.33694585963117      -0.662970215315176     
   1.47767700275024      -0.725588226889960     
   1.61840814586931      -0.892744706502159     
   1.75913928898839       -1.13363953061382     
   1.89987043210746      -0.892744706732511     
   2.04060157522653      -0.725588227351276     
   2.18133271834560      -0.662970216006395     
   2.32206386146467      -0.700499998345495     
   2.46279500458374      -0.840157447336528     
   2.60352614770281       -1.10732733873596     
   2.74425729082188      -0.954162261386955     
   2.88498843394095      -0.757076801823992     
   3.02571957706002      -0.669219444917044     
   3.16645072017909      -0.681723785381668     
   3.30718186329816      -0.795148081347413     
   3.44791300641723       -1.02900184783316     
   3.58864414953631       -1.02900184803197     
   3.72937529265538      -0.795148081944312     
   3.87010643577445      -0.681723786375806     
   4.01083757889352      -0.669219446305152     
   4.15156872201259      -0.757076803600852     
   4.29229986513166      -0.954162263545384     
   4.43303100825073       -1.10732734126682     
   4.57376215136980      -0.840157450231375     
   4.71449329448887      -0.700500001595515     
   4.85522443760794      -0.662970219599988     
   4.99595558072701      -0.725588231275458     
   5.13668672384608      -0.892744710972159     
   5.27741786696516       -1.13363953515258     
   5.41814901008423      -0.892744711323031     
   5.55888015320330      -0.725588231977006     
   5.69961129632237      -0.662970220649560     
   5.84034243944144      -0.700500002988418     
   5.98107358256051      -0.840157451960953     
   6.12180472567958       -1.10732734332421     
   6.26253586879865      -0.954162265920878     
   6.40326701191772      -0.757076806284999     
   6.54399815503679      -0.669219449286488     
   6.68472929815586      -0.681723789641315     
   6.82546044127493      -0.795148085479309     
   6.96619158439401       -1.02900185182031     
   7.10692272751308       -1.02900185185759     
   7.24765387063215      -0.795148085590979     
   7.38838501375122      -0.681723789826815     
   7.52911615687029      -0.669219449544770     
   7.66984729998936      -0.757076806614497     
   7.81057844310843      -0.954162266319508     
   7.95130958622750       -1.10732734378945     
   8.09204072934657      -0.840157452490056     
   8.23277187246564      -0.700500003578389     
   8.37350301558471      -0.662970221297070     
   8.51423415870378      -0.725588232678375     
   8.65496530182286      -0.892744712074232     
   8.79569644494192       -1.13363953594911     
   8.93642758806100      -0.892744711809619     
   9.07715873118007      -0.725588232149429     
   9.21788987429914      -0.662970220505882     
   9.35862101741821      -0.700500002528636     
   9.49935216053728      -0.840157451186930     
   9.64008330365635       -1.10732734223984     
   9.78081444677542      -0.954162264530984     
   9.92154558989449      -0.757076804594546     
   10.0622767330136      -0.669219447302355     
   10.2030078761326      -0.681723787372064     
   10.3437390192517      -0.795148082935288     
   10.4844701623708       -1.02900184901349     
   10.6252013054898       -1.02900184880115     
   10.7659324486089      -0.795148082298229     
   10.9066635917280      -0.681723786311885     
   11.0473947348471      -0.669219445823296     
   11.1881258779661      -0.757076802703214     
   11.3288570210852      -0.954162262236330     
   11.4695881642043       -1.10732733955304     
   11.6103193073233      -0.840157448119014     
   11.7510504504424      -0.700499999091360     
   11.8917815935615      -0.662970216713637     
   12.0325127366806      -0.725588228018249     
   12.1732438797996      -0.892744707357749     
   12.3139750229187       -1.13363953119648     
   12.4547061660378      -0.892744707041114     
   12.5954373091568      -0.725588227384308     
   12.7361684522759      -0.662970215764004     
   12.8768995953950      -0.700499997829204     
   13.0176307385141      -0.840157446549035     
   13.1583618816331       -1.10732733768164     
   13.2990930247522      -0.954162260070420     
   13.4398241678713      -0.757076800248491     
   13.5805553109903      -0.669219443087633     
   13.7212864541094      -0.681723783304591     
   13.8620175972285      -0.795148079030092     
   14.0027487403475       -1.02900184528409     
