#Numerical average free-atom electrostatic potential in [eV]:   -14.50919969
#Average real-space part of the electrostatic  potential in [eV]:     0.02304113
  #z-coordinate (Ang)  plane-average (hartree)
  6.166468719999967E-002  -1.51916828441260     
  0.184994061600000      -0.848115480876118     
  0.308323436000000      -0.544288084040959     
  0.431652810400000      -0.371344563580984     
  0.554982184800000      -0.267154438119465     
  0.678311559200000      -0.199619514107651     
  0.801640933599999      -0.154197727267835     
  0.924970308000000      -0.124331711753995     
   1.04829968240000      -0.107123063739285     
   1.17162905680000      -0.101661897895736     
   1.29495843120000      -0.108418960032371     
   1.41828780560000      -0.129049146714213     
   1.54161718000000      -0.166328407080260     
   1.66494655440000      -0.224046524461254     
   1.78827592880000      -0.306845220588034     
   1.91160530320000      -0.420852718015880     
   2.03493467760000      -0.579136302728875     
   2.15826405200000      -0.814347564907318     
   2.28159342640000       -1.01428899121458     
   2.40492280080000      -0.926129800951102     
   2.52825217520000      -0.744111291078762     
   2.65158154960000      -0.675358990222263     
   2.77491092400000      -0.701617062854764     
   2.89824029840000      -0.860156102786679     
   3.02156967280000       -1.24125261175244     
   3.14489904720000       -1.47594424323251     
   3.26822842160000      -0.910705737872968     
   3.39155779600000      -0.585275811508301     
   3.51488717040000      -0.400995862678705     
   3.63821654480000      -0.293760692369937     
   3.76154591920000      -0.229294103286681     
   3.88487529360000      -0.193697536062955     
   4.00820466800000      -0.183799656198863     
   4.13153404240000      -0.192259567392536     
   4.25486341680000      -0.158814577702335     
   4.37819279120000      -0.141969959935571     
   4.50152216560000      -0.148313819507941     
   4.62485154000000      -0.176187079577877     
   4.74818091440000      -0.226634175309745     
   4.87151028880000      -0.302950828146666     
   4.99483966320000      -0.410465825054558     
   5.11816903760000      -0.560702814755311     
   5.24149841200000      -0.778913273197482     
   5.36482778640000      -0.986792783657160     
   5.48815716080000      -0.974805007106296     
   5.61148653520000      -0.764058429221708     
   5.73481590960000      -0.681583645105389     
   5.85814528400000      -0.693570430526971     
   5.98147465840000      -0.830427947900576     
   6.10480403280000       -1.16521998595773     
   6.22813340720000       -1.52416512935956     
   6.35146278160000      -0.958397197725782     
   6.47479215600000      -0.612124758652196     
   6.59812153040000      -0.410775538612177     
   6.72145090480000      -0.291540907552584     
   6.84478027920000      -0.215777059066827     
   6.96810965360000      -0.165228402683842     
   7.09143902800000      -0.131675538001996     
   7.21476840240000      -0.111481079795146     
   7.33809777680000      -0.103353797376018     
   7.46142715120000      -0.107512099236812     
   7.58475652560000      -0.125401574188930     
   7.70808590000000      -0.159608959031990     
   7.83141527440000      -0.213765281568641     
   7.95474464880000      -0.292383195897070     
   8.07807402320000      -0.401265578788281     
   8.20140339760000      -0.551783959677016     
   8.32473277200000      -0.769486002084178     
   8.44806214640000      -0.986777845223912     
   8.57139152080000      -0.971487572541268     
   8.69472089520000      -0.773075670597913     
   8.81805026960000      -0.693169640081957     
   8.94137964400000      -0.712055281272650     
   9.06470901840000      -0.863515944494057     
   9.18803839280000       -1.22350372434580     
   9.31136776720000       -1.62640923789716     
   9.43469714160000      -0.895770476380564     
   9.55802651600000      -0.570958856825461     
   9.68135589040000      -0.386743084127869     
   9.80468526480000      -0.276683656553848     
   9.92801463920000      -0.205766130485779     
   10.0513440136000      -0.158087136630220     
   10.1746733880000      -0.126510509363789     
   10.2980027624000      -0.107869033850171     
   10.4213321368000      -0.101097691303283     
   10.5446615112000      -0.106550827892153     
   10.6679908856000      -0.125780165541146     
   10.7913202600000      -0.161469654756989     
   10.9146496344000      -0.217340196901987     
   11.0379790088000      -0.297987868968886     
   11.1613083832000      -0.409360692965423     
   11.2846377576000      -0.563388259734125     
   11.4079671320000      -0.786013283381392     
   11.5312965064000       -1.00757697244087     
   11.6546258808000      -0.957710749142073     
   11.7779552552000      -0.767009173213771     
   11.9012846296000      -0.697732383210686     
   12.0246140040000      -0.730039786080001     
   12.1479433784000      -0.903741969331003     
   12.2712727528000       -1.29121940857980     
