#Numerical average free-atom electrostatic potential in [eV]:   -14.28673357
#Average real-space part of the electrostatic  potential in [eV]:     0.13333481
  #z-coordinate (Ang)  plane-average (hartree)
  6.166468719999967E-002  -1.62863592415579     
  0.184994061600000      -0.886740472906549     
  0.308323436000000      -0.566797528876634     
  0.431652810400000      -0.385291924854140     
  0.554982184800000      -0.276714787629647     
  0.678311559200000      -0.206663097435021     
  0.801640933599999      -0.159521192677714     
  0.924970308000000      -0.128273020694259     
   1.04829968240000      -0.109802944892729     
   1.17162905680000      -0.103070030336500     
   1.29495843120000      -0.108440469817278     
   1.41828780560000      -0.127469429275117     
   1.54161718000000      -0.162836112616453     
   1.66494655440000      -0.218247890154760     
   1.78827592880000      -0.298275479271774     
   1.91160530320000      -0.408818396200476     
   2.03493467760000      -0.561701931207950     
   2.15826405200000      -0.782666796941048     
   2.28159342640000       -1.00036434466312     
   2.40492280080000      -0.949745288521442     
   2.52825217520000      -0.755095324520065     
   2.65158154960000      -0.677743951696032     
   2.77491092400000      -0.694213300004807     
   2.89824029840000      -0.837658150960343     
   3.02156967280000       -1.18153063597138     
   3.14489904720000       -1.70439947375292     
   3.26822842160000      -0.932549068108824     
   3.39155779600000      -0.591223373871405     
   3.51488717040000      -0.398505687134654     
   3.63821654480000      -0.284087445868819     
   3.76154591920000      -0.210811137175533     
   3.88487529360000      -0.161624092031296     
   4.00820466800000      -0.128898524429445     
   4.13153404240000      -0.109254104621834     
   4.25486341680000      -0.101515541086479     
   4.37819279120000      -0.105960956808738     
   4.50152216560000      -0.124074108736972     
   4.62485154000000      -0.158469883790874     
   4.74818091440000      -0.212801187272435     
   4.87151028880000      -0.291614061277448     
   4.99483966320000      -0.400849462820761     
   5.11816903760000      -0.552395011662010     
   5.24149841200000      -0.772938576987542     
   5.36482778640000      -0.975283012146782     
   5.48815716080000      -0.973221351148180     
   5.61148653520000      -0.767773466040323     
   5.73481590960000      -0.688154697352762     
   5.85814528400000      -0.708383249486529     
   5.98147465840000      -0.863623148598476     
   6.10480403280000       -1.22902987369453     
   6.22813340720000       -1.41028442983741     
   6.35146278160000      -0.799306893441224     
   6.47479215600000      -0.514235691950307     
   6.59812153040000      -0.351669569537878     
   6.72145090480000      -0.253443227147112     
   6.84478027920000      -0.189662105915670     
   6.96810965360000      -0.146800622694575     
   7.09143902800000      -0.118756198148740     
   7.21476840240000      -0.102850835097080     
   7.33809777680000      -9.829496403620530E-002
   7.46142715120000      -0.105634264205387     
   7.58475652560000      -0.126577926519097     
   7.70808590000000      -0.163949063128337     
   7.83141527440000      -0.221588834093448     
   7.95474464880000      -0.304203956956187     
   8.07807402320000      -0.417990196167990     
   8.20140339760000      -0.575911848864431     
   8.32473277200000      -0.803030114638467     
   8.44806214640000       -1.01045735005178     
   8.57139152080000      -0.933402915647219     
   8.69472089520000      -0.751661191013107     
   8.81805026960000      -0.684793618178444     
   8.94137964400000      -0.716177734405193     
   9.06470901840000      -0.885698223761418     
   9.18803839280000       -1.27917100975997     
   9.31136776720000       -1.48217044914123     
   9.43469714160000      -0.852694130892082     
   9.55802651600000      -0.547082955103891     
   9.68135589040000      -0.373566075081417     
   9.80468526480000      -0.269173317183417     
   9.92801463920000      -0.201488553596208     
   10.0513440136000      -0.155891701000441     
   10.1746733880000      -0.125794548307810     
   10.2980027624000      -0.108272463430556     
   10.4213321368000      -0.102384113960966     
   10.5446615112000      -0.108561672174766     
   10.6679908856000      -0.128416527764984     
   10.7913202600000      -0.164682352451312     
   10.9146496344000      -0.221117709982458     
   11.0379790088000      -0.302338367505643     
   11.1613083832000      -0.414311527595209     
   11.2846377576000      -0.569141739745858     
   11.4079671320000      -0.793346519774507     
   11.5312965064000       -1.01314742940775     
   11.6546258808000      -0.942244625433489     
   11.7779552552000      -0.755197647566082     
   11.9012846296000      -0.683429457911122     
   12.0246140040000      -0.707616055463558     
   12.1479433784000      -0.864823620549714     
   12.2712727528000       -1.23039768653035     
