#Numerical average free-atom electrostatic potential in [eV]:   -14.28673249
#Average real-space part of the electrostatic  potential in [eV]:     0.07518637
  #z-coordinate (Ang)  plane-average (hartree)
  6.166468719999967E-002  -1.58590925935828     
  0.184994061600000      -0.884377596315355     
  0.308323436000000      -0.565435272305889     
  0.431652810400000      -0.384495648731383     
  0.554982184800000      -0.276163076950050     
  0.678311559200000      -0.206189639463982     
  0.801640933599999      -0.159053885334379     
  0.924970308000000      -0.127782539968428     
   1.04829968240000      -0.109276933004587     
   1.17162905680000      -0.102500684362477     
   1.29495843120000      -0.107817930885406     
   1.41828780560000      -0.126777985914644     
   1.54161718000000      -0.162052754073224     
   1.66494655440000      -0.217342531847617     
   1.78827592880000      -0.297206020816196     
   1.91160530320000      -0.407484497832729     
   2.03493467760000      -0.559761471920573     
   2.15826405200000      -0.780487924993200     
   2.28159342640000       -1.00294615865530     
   2.40492280080000      -0.952288267389507     
   2.52825217520000      -0.756979716056450     
   2.65158154960000      -0.679539761214270     
   2.77491092400000      -0.696312094008508     
   2.89824029840000      -0.840548698491085     
   3.02156967280000       -1.18592634561152     
   3.14489904720000       -1.64302621355834     
   3.26822842160000      -0.928301589605002     
   3.39155779600000      -0.588946260136067     
   3.51488717040000      -0.397238321600982     
   3.63821654480000      -0.283307691866137     
   3.76154591920000      -0.210231676885952     
   3.88487529360000      -0.161116376412410     
   4.00820466800000      -0.128408483608401     
   4.13153404240000      -0.108758845236166     
   4.25486341680000      -0.101003513938016     
   4.37819279120000      -0.105422530683781     
   4.50152216560000      -0.123497017242462     
   4.62485154000000      -0.157837769501946     
   4.74818091440000      -0.212093544391392     
   4.87151028880000      -0.290798700920357     
   4.99483966320000      -0.399825373598614     
   5.11816903760000      -0.550784492266825     
   5.24149841200000      -0.771195970531909     
   5.36482778640000      -0.979778403391053     
   5.48815716080000      -0.975148886513161     
   5.61148653520000      -0.769153795083834     
   5.73481590960000      -0.689806606084976     
   5.85814528400000      -0.710640951871571     
   5.98147465840000      -0.867071818340105     
   6.10480403280000       -1.23438260261599     
   6.22813340720000       -1.38419074660218     
   6.35146278160000      -0.795842057344413     
   6.47479215600000      -0.512300482799192     
   6.59812153040000      -0.350575778281637     
   6.72145090480000      -0.252737560422376     
   6.84478027920000      -0.189121032328673     
   6.96810965360000      -0.146325299607710     
   7.09143902800000      -0.118302465480035     
   7.21476840240000      -0.102396333057486     
   7.33809777680000      -9.782390315208148E-002
   7.46142715120000      -0.105129588053047     
   7.58475652560000      -0.126017058024697     
   7.70808590000000      -0.163302495797644     
   7.83141527440000      -0.220820504833559     
   7.95474464880000      -0.303264347485317     
   8.07807402320000      -0.416756161035872     
   8.20140339760000      -0.573962808124011     
   8.32473277200000      -0.801162712612398     
   8.44806214640000       -1.01471919449692     
   8.57139152080000      -0.936000355952733     
   8.69472089520000      -0.753698264948384     
   8.81805026960000      -0.686864723990066     
   8.94137964400000      -0.718679184964071     
   9.06470901840000      -0.889134499161390     
   9.18803839280000       -1.28483190725007     
   9.31136776720000       -1.46018973790652     
   9.43469714160000      -0.849505281315349     
   9.55802651600000      -0.545340972084648     
   9.68135589040000      -0.372666004824606     
   9.80468526480000      -0.268648595765224     
   9.92801463920000      -0.201094717578945     
   10.0513440136000      -0.155520013915193     
   10.1746733880000      -0.125398915078206     
   10.2980027624000      -0.107832735939900     
   10.4213321368000      -0.101888746939347     
   10.5446615112000      -0.107998982918037     
   10.6679908856000      -0.127770099665126     
   10.7913202600000      -0.163929370079247     
   10.9146496344000      -0.220228978232695     
   11.0379790088000      -0.301271756537577     
   11.1613083832000      -0.412957175591343     
   11.2846377576000      -0.567112606799524     
   11.4079671320000      -0.791136674826654     
   11.5312965064000       -1.01699606814591     
   11.6546258808000      -0.944294872677335     
   11.7779552552000      -0.756738511597272     
   11.9012846296000      -0.684892209652965     
   12.0246140040000      -0.709271540164101     
   12.1479433784000      -0.867016925859955     
   12.2712727528000       -1.23373903955414     
