  #species On-site_electrostatic_potential [eV]
  C     400.49413720
  C     400.49373019
  C     400.49474963
  C     400.49474868
  C     400.49474869
  C     400.49612392
  C     400.49612198
  C     400.49612392
  C     400.49504535
  C     400.49581251
  C     400.49811983
  C     400.49616966
  C     400.49616966
  C     400.50094914
  C     400.50566391
  C     400.50094914
  C     400.49362748
  C     400.49534194
  C     400.49520906
  C     400.49616995
  C     400.49616993
  C     400.49285823
  C     400.48969319
  C     400.49285825
  C     400.49504519
  C     400.49313730
  C     400.49276564
  C     400.49474897
  C     400.49474895
  C     400.49314218
  C     400.48637708
  C     400.49314218
  C     400.49505621
  C     400.49581594
  C     400.49617013
  C     400.49617134
  C     400.49811855
  C     400.50566525
  C     400.50094657
  C     400.50094945
  C     400.49644671
  C     400.50257842
  C     400.50614866
  C     400.50346422
  C     400.50614767
  C     400.51731209
  C     400.51731195
  C     400.50586065
  C     400.50121721
  C     400.50191080
  C     400.51104976
  C     400.50346460
  C     400.49430128
  C     400.48054076
  C     400.51739854
  C     400.50191170
  C     400.49644708
  C     400.49285897
  C     400.49430209
  C     400.49617172
  C     400.49276662
  C     400.49285712
  C     400.48969289
  C     400.49534653
  C     400.49363280
  C     400.49534625
  C     400.49616981
  C     400.49617136
  C     400.49521040
  C     400.48969167
  C     400.49285662
  C     400.49285844
  C     400.50121814
  C     400.50191102
  C     400.49430128
  C     400.50346415
  C     400.51104970
  C     400.51739756
  C     400.48053912
  C     400.50190993
  C     400.50672106
  C     400.50586059
  C     400.51104882
  C     400.50346427
  C     400.51105003
  C     400.51731247
  C     400.51731097
  C     400.50257849
  C     400.50121853
  C     400.50094981
  C     400.50614895
  C     400.49617137
  C     400.49521114
  C     400.50094672
  C     400.50566536
  C     400.49581572
  C     400.49505588
  C     400.49314167
  C     400.49474922
  C     400.49474877
  C     400.49276641
  C     400.48637685
  C     400.49314167
  C     400.49313701
  C     400.49644672
  C     400.49285765
  C     400.49276542
  C     400.49616960
  C     400.49430024
  C     400.48969190
  C     400.49285770
  C     400.49534171
  C     400.50121703
  C     400.50094883
  C     400.49520849
  C     400.49616957
  C     400.50614743
  C     400.50566369
  C     400.50094898
  C     400.49581232
  C     400.49644662
  C     400.49612361
  C     400.49811975
  C     400.49474829
  C     400.49811840
  C     400.49612164
  C     400.49612412
  C     400.49373001
  C     400.49505621
  C     400.49581593
  C     400.49617014
  C     400.49811856
  C     400.49617136
  C     400.50094946
  C     400.50094659
  C     400.50566526
  C     400.49644673
  C     400.50257844
  C     400.50614871
  C     400.50614767
  C     400.50346422
  C     400.50586068
  C     400.51731204
  C     400.51731209
  C     400.50121719
  C     400.50191079
  C     400.51104976
  C     400.49430124
  C     400.50346457
  C     400.50191169
  C     400.51739863
  C     400.48054071
  C     400.49644705
  C     400.49285894
  C     400.49430205
  C     400.49276661
  C     400.49617170
  C     400.49534652
  C     400.48969285
  C     400.49285711
  C     400.49644621
  C     400.50257633
  C     400.50346071
  C     400.50614580
  C     400.50614585
  C     400.51730766
  C     400.50585679
  C     400.51730756
  C     400.51211594
  C     400.53797566
  C     400.54975714
  C     400.54976010
  C     400.54976028
  C     400.61179254
  C     400.61179077
  C     400.61179195
  C     400.50019826
  C     400.47005761
  C     400.52379045
  C     400.50547300
  C     400.50547298
  C     400.47005781
  C     400.14672598
  C     400.47005748
  C     400.48746238
  C     400.48053843
  C     400.50547180
  C     400.49429925
  C     400.49429925
  C     400.50190566
  C     400.51739646
  C     400.50190566
  C     400.50121216
  C     400.50190511
  C     400.50346042
  C     400.49429837
  C     400.51104562
  C     400.51739522
  C     400.50190499
  C     400.48053687
  C     400.50019585
  C     400.47005535
  C     400.50546973
  C     400.50547081
  C     400.52378773
  C     400.14670785
  C     400.47005499
  C     400.47005445
  C     400.56207012
  C     400.61179100
  C     400.52378544
  C     400.54975934
  C     400.52378940
  C     400.61179171
  C     400.61179180
  C     400.53797533
  C     400.50019663
  C     400.51730834
  C     400.54975805
  C     400.50614609
  C     400.51104632
  C     400.50585708
  C     400.51730849
  C     400.50257626
  C     400.49644582
  C     400.49285660
  C     400.49616981
  C     400.49276639
  C     400.49429824
  C     400.48969167
  C     400.49534634
  C     400.49285845
  C     400.48746129
  C     400.48053929
  C     400.49430127
  C     400.49430037
  C     400.50547051
  C     400.51739691
  C     400.50191096
  C     400.50191001
  C     400.50019587
  C     400.51731091
  C     400.51104893
  C     400.50614752
  C     400.54975993
  C     400.51731248
  C     400.50586067
  C     400.50257869
  C     400.51211601
  C     400.50566544
  C     400.50614907
  C     400.49811856
  C     400.50614612
  C     400.50094665
  C     400.50094988
  C     400.49581594
  C     400.49363280
  C     400.49534627
  C     400.49616982
  C     400.49521042
  C     400.49617134
  C     400.49285844
  C     400.49285664
  C     400.48969175
  C     400.50121814
  C     400.50191104
  C     400.49430127
  C     400.51104979
  C     400.50346416
  C     400.50190995
  C     400.48053918
  C     400.51739777
  C     400.50672106
  C     400.50586063
  C     400.51104891
  C     400.51105003
  C     400.50346430
  C     400.50257853
  C     400.51731114
  C     400.51731254
  C     400.50121853
  C     400.50094982
  C     400.50614898
  C     400.49521114
  C     400.49617138
  C     400.49581574
  C     400.50566541
  C     400.50094674
  C     400.50121218
  C     400.50190514
  C     400.50346046
  C     400.51104571
  C     400.49429840
  C     400.48053697
  C     400.50190502
  C     400.51739533
  C     400.50019599
  C     400.47005596
  C     400.50546995
  C     400.52378831
  C     400.50547100
  C     400.47005540
  C     400.47005560
