  #species On-site_electrostatic_potential [eV]
  C     400.29030076
  C     400.29406647
  C     400.30123620
  C     400.30122068
  C     400.30122058
  C     400.31866754
  C     400.31864560
  C     400.31866760
  C     400.30926493
  C     400.32242964
  C     400.33186740
  C     400.34200473
  C     400.34200458
  C     400.38397883
  C     400.40135136
  C     400.38397889
  C     400.34013688
  C     400.34731716
  C     400.39483811
  C     400.34200445
  C     400.34200434
  C     400.35371201
  C     400.47828876
  C     400.35371206
  C     400.30926410
  C     400.30619076
  C     400.33128231
  C     400.30122013
  C     400.30122006
  C     400.30622305
  C     400.35300671
  C     400.30622309
  C     400.30934973
  C     400.32243188
  C     400.34191405
  C     400.34194810
  C     400.33184806
  C     400.40135733
  C     400.38388965
  C     400.38393957
  C     400.34666602
  C     400.40082499
  C     400.43496169
  C     400.43061309
  C     400.43496513
  C     400.57492642
  C     400.57492153
  C     400.48112693
  C     400.40196683
  C     400.43925829
  C     400.52740927
  C     400.43061336
  C     400.43229322
  C     400.50689319
  C     400.66465978
  C     400.43925896
  C     400.34666603
  C     400.35366699
  C     400.43228220
  C     400.34194823
  C     400.33124567
  C     400.35362622
  C     400.47825302
  C     400.34724467
  C     400.34011195
  C     400.34724465
  C     400.34191435
  C     400.34194813
  C     400.39475388
  C     400.47825268
  C     400.35362636
  C     400.35366694
  C     400.40195374
  C     400.43925847
  C     400.43228182
  C     400.43061313
  C     400.52741010
  C     400.66465928
  C     400.50689295
  C     400.43925796
  C     400.46936457
  C     400.48112717
  C     400.52740942
  C     400.43061264
  C     400.52741059
  C     400.57492227
  C     400.57492688
  C     400.40082506
  C     400.40195415
  C     400.38394085
  C     400.43496299
  C     400.34194928
  C     400.39475465
  C     400.38389022
  C     400.40135870
  C     400.32243294
  C     400.30935025
  C     400.30622364
  C     400.30123632
  C     400.30122044
  C     400.33124569
  C     400.35300683
  C     400.30622335
  C     400.30619144
  C     400.34666603
  C     400.35371223
  C     400.33128258
  C     400.34200468
  C     400.43229316
  C     400.47828891
  C     400.35371228
  C     400.34731727
  C     400.40196616
  C     400.38397799
  C     400.39483817
  C     400.34200288
  C     400.43496496
  C     400.40135164
  C     400.38397888
  C     400.32242899
  C     400.34666558
  C     400.31866943
  C     400.33186783
  C     400.30122110
  C     400.33184906
  C     400.31864645
  C     400.31866723
  C     400.29406633
  C     400.30934962
  C     400.32243185
  C     400.34191408
  C     400.33184802
  C     400.34194797
  C     400.38393963
  C     400.38388978
  C     400.40135738
  C     400.34666581
  C     400.40082497
  C     400.43496192
  C     400.43496521
  C     400.43061295
  C     400.48112714
  C     400.57492200
  C     400.57492671
  C     400.40196661
  C     400.43925832
  C     400.52740968
  C     400.43229329
  C     400.43061321
  C     400.43925916
  C     400.66466090
  C     400.50689345
  C     400.34666586
  C     400.35366697
  C     400.43228233
  C     400.33124567
  C     400.34194814
  C     400.34724473
  C     400.47825362
  C     400.35362625
  C     400.34659235
  C     400.40074053
  C     400.43051025
  C     400.43491101
  C     400.43491116
  C     400.57484285
  C     400.48102921
  C     400.57484266
  C     400.46040540
  C     400.65045949
  C     400.74794325
  C     400.74799688
  C     400.74799776
  C     401.16378414
  C     401.16375832
  C     401.16378238
  C     400.66101312
  C     400.95638744
  C     401.38391986
  C     400.73964936
  C     400.73965007
  C     400.95637659
  C     402.40933749
  C     400.95637395
  C     400.45170018
  C     400.50686626
  C     400.73962827
  C     400.43223497
  C     400.43223503
  C     400.43914451
  C     400.66459986
  C     400.43914435
  C     400.40184472
  C     400.43914392
  C     400.43051057
  C     400.43223459
  C     400.52731922
  C     400.66459830
  C     400.43914431
  C     400.50686586
  C     400.66097916
  C     400.95637624
  C     400.73962789
  C     400.73964927
  C     401.38391312
  C     402.40934519
  C     400.95637815
  C     400.95638894
  C     400.88230517
  C     401.16378331
  C     401.38391824
  C     400.74799761
  C     401.38391128
  C     401.16375807
  C     401.16378456
  C     400.65046074
  C     400.66097922
  C     400.57484403
  C     400.74794429
  C     400.43491194
  C     400.52732017
  C     400.48102962
  C     400.57484271
  C     400.40074099
  C     400.34659271
  C     400.35362642
  C     400.34191427
  C     400.33124578
  C     400.43223490
  C     400.47825352
  C     400.34724472
  C     400.35366703
  C     400.45169985
  C     400.50689348
  C     400.43228219
  C     400.43229328
  C     400.73964984
  C     400.66466143
  C     400.43925899
  C     400.43925837
  C     400.66101410
  C     400.57492723
  C     400.52740984
  C     400.43496571
  C     400.74799820
  C     400.57492177
  C     400.48112728
  C     400.40082528
  C     400.46040616
  C     400.40135775
  C     400.43496246
  C     400.33184821
  C     400.43491175
  C     400.38389002
  C     400.38393993
  C     400.32243196
  C     400.34011195
  C     400.34724481
  C     400.34191460
  C     400.39475425
  C     400.34194826
  C     400.35366716
  C     400.35362662
  C     400.47825310
  C     400.40195374
  C     400.43925878
  C     400.43228247
  C     400.52741079
  C     400.43061328
  C     400.43925842
  C     400.50689382
  C     400.66466067
  C     400.46936457
  C     400.48112761
  C     400.52741029
  C     400.52741118
  C     400.43061279
  C     400.40082548
  C     400.57492827
  C     400.57492348
  C     400.40195415
  C     400.38394114
  C     400.43496346
  C     400.39475484
  C     400.34194937
  C     400.32243318
  C     400.40135931
  C     400.38389057
  C     400.40184494
  C     400.43914419
  C     400.43051087
  C     400.52731951
  C     400.43223517
  C     400.50686647
  C     400.43914458
  C     400.66459858
  C     400.66098053
  C     400.95637747
  C     400.73962950
  C     401.38391674
  C     400.73965158
  C     400.95639279
  C     400.95637938
  C     402.40936471
  C     400.88230735
  C     401.16378851
  C     401.38392372
  C     401.38391315
  C     400.74799926
  C     400.65046247
  C     401.16378976
  C     401.16376150
  C     400.66097981
  C     400.57484495
  C     400.74794506
  C     400.52732035
  C     400.43491235
  C     400.40074144
  C     400.57484363
  C     400.48102985
  C     400.46926375
  C     400.48102977
  C     400.43051101
  C     400.52731992
  C     400.52732020
  C     400.57484456
  C     400.40074165
  C     400.57484438
  C     400.88225813
  C     401.16376138
  C     400.74794483
  C     401.38391125
  C     401.38391487
  C     401.16378952
  C     400.65046206
  C     401.16378776
  C     402.40939986
  C     401.38393532
  C     401.38392775
  C     401.38392962
  C     400.95638078
  C     400.95639327
  C     400.95637815
  C     400.88225786
  C     400.66459684
  C     400.73962600
  C     400.52732029
  C     400.52732046
  C     400.43914437
  C     400.50686615
  C     400.43914421
  C     400.40184509
  C     400.38389055
  C     400.34191487
  C     400.39475462
  C     400.43491204
  C     400.40135845
  C     400.32243260
  C     400.38394020
  C     400.66098078
  C     400.57492354
  C     400.43496266
  C     400.52741099
