#Numerical average free-atom electrostatic potential in [eV]:   -22.63876313
#Average real-space part of the electrostatic  potential in [eV]:     1.19582874
  #z-coordinate (Ang)  plane-average (hartree)
  7.036557155953604E-002  -1.03510158262770     
  0.211096714678607      -0.801235643727483     
  0.351827857797677      -0.687786102971897     
  0.492559000916749      -0.675240554745630     
  0.633290144035820      -0.763037051006699     
  0.774021287154890      -0.960042052630542     
  0.914752430273961       -1.11311222941471     
   1.05548357339303      -0.845835817357925     
   1.19621471651210      -0.706063422626434     
   1.33694585963117      -0.668408421933401     
   1.47767700275024      -0.730880432990507     
   1.61840814586931      -0.897863429853805     
   1.75913928898839       -1.13856385834431     
   1.89987043210746      -0.897461231756552     
   2.04060157522653      -0.730089511553093     
   2.18133271834560      -0.667252259895907     
   2.32206386146467      -0.704544647050391     
   2.46279500458374      -0.843931729446759     
   2.60352614770281       -1.11080310516136     
   2.74425729082188      -0.957326210758854     
   2.88498843394095      -0.759923122292349     
   3.02571957706002      -0.671752578693352     
   3.16645072017909      -0.683933507635324     
   3.30718186329816      -0.796999706028051     
   3.44791300641723       -1.03045830566400     
   3.58864414953631       -1.03004762098414     
   3.72937529265538      -0.795777724413023     
   3.87010643577445      -0.681948411492808     
   4.01083757889352      -0.669039210659387     
   4.15156872201259      -0.756457347964011     
   4.29229986513166      -0.953052471301244     
   4.43303100825073       -1.10569738943939     
   4.57376215136980      -0.837991482257118     
   4.71449329448887      -0.697798563464368     
   4.85522443760794      -0.659730419028485     
   4.99595558072701      -0.721766164472766     
   5.13668672384608      -0.888264010461314     
   5.27741786696516       -1.12843923846465     
   5.41814901008423      -0.886794183197411     
   5.55888015320330      -0.718880592060187     
   5.69961129632237      -0.655509996781558     
   5.84034243944144      -0.692255610806211     
   5.98107358256051      -0.831030056495395     
   6.12180472567958       -1.09713787107492     
   6.26253586879865      -0.942594171550815     
   6.40326701191772      -0.743553434118835     
   6.54399815503679      -0.652856505492828     
   6.68472929815586      -0.661262099523879     
   6.82546044127493      -0.768918974011846     
   6.96619158439401      -0.994814516352556     
   7.10692272751308      -0.994814520116812     
   7.24765387063215      -0.768918984771650     
   7.38838501375122      -0.661262114181949     
   7.52911615687029      -0.652856520574719     
   7.66984729998936      -0.743553447779528     
   7.81057844310843      -0.942594183191436     
   7.95130958622750       -1.09713788039544     
   8.09204072934657      -0.831030063943896     
   8.23277187246564      -0.692255617566330     
   8.37350301558471      -0.655510004377850     
   8.51423415870378      -0.718880601658552     
   8.65496530182286      -0.886794194987902     
   8.79569644494192       -1.12843925315270     
   8.93642758806100      -0.888264029828384     
   9.07715873118007      -0.721766191400575     
   9.21788987429914      -0.659730457660374     
   9.35862101741821      -0.697798617924601     
   9.49935216053728      -0.837991553605879     
   9.64008330365635       -1.10569747437298     
   9.78081444677542      -0.953052563259611     
   9.92154558989449      -0.756457438121190     
   10.0622767330136      -0.669039287117999     
   10.2030078761326      -0.681948462174663     
   10.3437390192517      -0.795777742954582     
   10.4844701623708       -1.03004760929642     
   10.6252013054898       -1.03045827092508     
   10.7659324486089      -0.796999656917641     
   10.9066635917280      -0.683933451842940     
   11.0473947348471      -0.671752522160860     
   11.1881258779661      -0.759923069061280     
   11.3288570210852      -0.957326163174724     
   11.4695881642043       -1.11080306418391     
   11.6103193073233      -0.843931694886062     
   11.7510504504424      -0.704544618123878     
   11.8917815935615      -0.667252235630892     
   12.0325127366806      -0.730089490924203     
   12.1732438797996      -0.897461213818621     
   12.3139750229187       -1.13856384236057     
   12.4547061660378      -0.897863415317463     
   12.5954373091568      -0.730880419645441     
   12.7361684522759      -0.668408409758440     
   12.8768995953950      -0.706063411600820     
   13.0176307385141      -0.845835807371032     
   13.1583618816331       -1.11311222044586     
   13.2990930247522      -0.960042044741944     
   13.4398241678713      -0.763037044320649     
   13.5805553109903      -0.675240549459998     
   13.7212864541094      -0.687786099217527     
   13.8620175972285      -0.801235641505775     
   14.0027487403475       -1.03510158188751     
